DOY2,HR2,FC,H,LE,TAU,USTAR,TA,PA,RH,VPD,WS,U_SIGMA,V_SIGMA,W_SIGMA
3,12.25,14.37356,25.80204,10.55004375,-1.0073101,0.232363525,-1.03564999999996,97.879895,27.83465,0.40928075,0.958224275,0.851254466879569,0.808040062664171,0.508930060874505
3,12.75,11.07918675,34.1436875,16.8825825,-1.0181875,0.2295491,-0.829499999999979,97.7681125,27.01506,0.4734926,1.1584122,0.838537542724469,0.829724076127158,0.553619074226291
3,13.25,15.332595,47.613675,18.422025,-0.88264675,0.18479695,-0.866349999999964,97.72328,25.614775,0.45019325,1.3051855,0.841953346839083,0.98003256975902,0.554405992094941
3,13.75,17.96865,12.898975,20.1608025,-1.232245375,0.3075519,-0.755474999999964,97.7009575,22.561935,0.6814107,1.4518755,0.899791997587855,0.787243006240262,0.575531729173055
3,14.25,24.3276775,-11.2198581,13.85017,-0.9737959,0.26673055,-0.801249999999964,97.6546275,20.855815,0.7206776,1.5874465,0.914766107604319,0.737739975150065,0.472629283573681
3,14.75,13.8992,33.494835,17.41758,-1.088975625,0.280067,-0.981324999999981,97.5439325,19.8067,0.695947975,0.940039125,0.896877446255619,0.72344063130284,0.489374503203797
3,15.25,12.44321,2.06299,9.9391865,-0.8590725,0.20477975,-1.00644999999997,97.502505,20.310905,0.69521075,1.2695584,0.698813264669135,0.62563069811379,0.437557996155938
3,15.75,13.51646,9.591882,-92.58773,-0.8112122,0.2834538,-1.08102499999996,97.46952,20.7564125,0.11949905,1.162741,0.822744253556171,0.665365560196823,0.466087508899483
3,16.25,12.9987,0.911052,17.7495325,-0.8918091,0.1622144,-1.22469999999997,97.42502,20.726325,0.406173,1.2777053,0.741833447929182,0.625113928634158,0.490493875612616
3,16.75,12.6124735,18.85373,9.30688,-0.86467335,0.243285675,-1.29112499999998,97.41212,22.0038625,0.89467835,1.1705985,0.772921392756682,0.651335948526566,0.406125225802117
3,17.25,9.81175875,16.823395,9.144833,-0.9752022,0.17292675,-1.40942499999995,97.408715,23.91695,0.67037675,1.60639125,0.610134226162532,0.603639640729558,0.372007260927153
3,17.75,7.265372,-12.62871575,10.783455,-0.798853125,0.2181608,-1.51899999999999,97.37989,25.1634375,0.9413989,1.0439015,0.65417750679511,0.588563832828963,0.380061898489774
3,18.25,6.7308405,2.7721035,3.760684,-0.7522135,0.19041105,-1.45374999999999,97.37977,26.567375,0.8747155,1.51629275,0.521630370061637,0.434920829358217,0.306715545227939
3,18.75,-0.5410325,-21.794335,1.915405,-0.81217505,0.135346975,-1.51264999999996,97.33806,28.7504425,1.54754925,1.292519,0.371484602368004,0.339261088118315,0.222727387126293
3,19.25,3.036332,-48.2080225,1.2116942,-0.8795823,0.14981245,-1.60287499999998,97.309035,29.938725,1.4603275,1.29858,0.384552947486254,0.299150339259032,0.238406368690689
3,19.75,3.745674,-30.948,-1.461698075,-0.755499225,0.127354,-1.61434999999997,97.2998,31.5706,0.8284759,1.42348,0.362491381019065,0.273540208216839,0.181196258282422
3,20.25,2.920042,-43.8347,0.2610072,-0.81578625,0.1541516,-2.03142499999998,97.2650725,32.629675,1.01199375,1.373846,0.362619726432052,0.32828185536505,0.216713880443455
