DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
12,4.25,396.9225,8.64,1.9935,-3.49575,-1.872,8.775,1.6205,0.26475,0.5975,0.7265,0.309,100.6475,95.712,7.13325,2.65,8.07675,0.4515,0.84275,-0.14,2.47,337,346
12,4.75,396.785,8.242,2.1085,-3.03725,-1.864,8.394,1.666,0.2815,0.593,0.7225,0.30575,100.6475,95.78525,7.015,2.595,7.992,0.4715,0.83175,-0.117,2.552,338,345
12,5.25,398.5425,8.25475,1.75375,-3.40925,-1.777,6.2975,1.649,0.27,0.594,0.73,0.309,100.65,95.825,6.916,2.54,8.0005,0.44325,0.825,-0.069,2.49,334,344.27
12,5.75,400.2275,8.188,1.5075,-3.94,-0.962,8.537,1.62325,0.27625,0.5965,0.7035,0.32,100.6975,96.572,6.73,2.5,7.6725,0.4745,0.84725,-0.0265,2.6,333.79,344.93
12,6.25,398.7175,8.29,1.7485,-3.76775,-1.0985,7.6725,1.58,0.289,0.597,0.7415,0.316,100.7,96.77425,6.293,2.35,7.7945,0.48575,0.8475,-0.082,2.5,333,344
12,6.75,397.815,8.3385,2.033,-3.537,-1.34175,7.61675,1.62125,0.27275,0.60125,0.74675,0.31275,100.72,96.89875,6.23925,2.245,7.6785,0.4525,0.90375,-0.018,2.47,332.54,343.5
12,7.25,399.275,8.32875,1.88225,-3.725,-0.8425,7.4245,1.604,0.28,0.61,0.7675,0.318,100.74,97.153,6.1365,2.22,7.5345,0.4635,12.0205,5.113,3.849,330.34,344
12,7.75,400.85,8.499,1.80675,-3.8695,-1.369,12.072,1.639,0.28125,0.613,0.785,0.332,100.76,96.976,6.08475,2.21,7.526,0.492,82,53.953,22.413,335,345.54
12,8.25,400.41,8.805,1.977,-2.7985,2.26125,21.569,1.7945,0.2805,0.6955,0.83225,0.356,100.77,96.266,6.5355,2.52,7.78875,0.5465,214.9625,136.0175,46.93675,336.8475,350.655
12,8.75,397.5,8.66075,1.40525,-0.89525,11.76425,37.077,1.98,0.3,0.7875,0.9435,0.39,100.78,93.84,7.6,3.17,9.07875,0.5585,357.225,222.925,64.3675,337.265,356.8775
12,9.25,394.97,8.6735,0.02925,2.4225,36.099,60.3,2.37575,0.33425,0.92775,1.08475,0.4475,100.81,90.536,8.964,3.76,9.90975,0.50775,502.6575,305.1725,79.67125,336.0125,363.0175
12,9.75,391.8825,8.972,-0.9115,5.242,55.7235,72.39975,2.69575,0.36025,1.04675,1.16225,0.493,100.8125,85.143,9.7825,4.55,11.41475,0.515,638.89,381.605,94.86575,332.415,370.12
12,10.25,390.5025,9.251,-1.246,8.9215,82.32825,81.502,2.862,0.389,1.12,1.242,0.517,100.805,79.0275,10.7,5.7325,11.8825,0.541,761.75,447.42,108.225,330.275,375.525
12,10.75,387.62,9.009,-1.696,14.6495,103.1275,82.50025,2.9235,0.404,1.188,1.3225,0.5145,100.7975,76.611,11.366,6.725,12.4295,0.61825,850.8675,497.925,117.74,329.465,382.875
12,11.25,386.255,9.1505,-1.64325,19.27225,118.67,84.0695,3.01375,0.411,1.217,1.3755,0.5335,100.76,72.1365,12.08175,7.28,13.08575,0.6295,922.7225,535.04,124.975,328.05,390.445
12,11.75,385.395,9.019,-1.839,23.7875,130.89,90.034,3.0435,0.408,1.278,1.421,0.561,100.7075,70.36825,12.83675,7.66,13.911,0.663,959.3675,558.825,129.92,328.79,396
12,12.25,384.58,9.3755,-1.3185,28.145,131.92,90.97,3.09975,0.39825,1.31225,1.39525,0.55075,100.7,67.83725,13.41375,8.2175,14.5295,0.655,969,561.66,130.8,329.155,399.205
12,12.75,383.4275,9.0995,-1.84,27.92,124.0675,88.9445,3.2335,0.386,1.325,1.429,0.558,100.645,66.4685,14.228,8.635,14.966,0.627,941.5,547.4275,126.6025,332.6975,400.615
12,13.25,382.835,8.8605,-1.82,30.51,117.5025,87.13525,3.0405,0.4155,1.32075,1.39625,0.5445,100.6,64.321,14.486,9.11,15.317,0.597,902,518.16,120.26,335.695,400
12,13.75,382.53,9.24975,-1.9345,27.645,99.03425,79.4865,3.051,0.405,1.2705,1.4445,0.539,100.56,63.4285,14.72375,9.445,15.53075,0.552,825.5625,474.37,113.6,332.1,399.97
12,14.25,382.735,9.308,-1.293,24.52,79.2915,72.3065,2.932,0.395,1.231,1.395,0.528,100.53,64.497,14.8645,9.7,15.9205,0.488,736.4175,417.905,102.225,336.78,399.02
12,14.75,382.92,9.077,-1.19075,21.39,56.31525,60.026,2.8795,0.3785,1.204,1.295,0.518,100.51,62.916,15.18225,9.59,16.042,0.409,612.9275,343.16,90.24,338.005,393.445
12,15.25,382.97,9.13725,-1.082,18.855,34.225,52.573,2.741,0.355,1.131,1.244,0.489,100.515,63.779,15.05225,9.4,16.044,0.319,466.18,265.14,76.017,338.945,387.84
12,15.75,383.08,9.19525,-0.561,14.26,9.7195,38.02,2.5815,0.3475,1.04225,1.11075,0.45975,100.525,65.923,14.795,9.1025,16.04,0.26075,297.25,180.73,60.6585,334.21,380.995
12,16.25,383.665,8.86025,-0.118,11.552,-4.17725,22.715,2.232,0.3075,0.86725,1.05725,0.41775,100.51,66.77125,14.25,8.6025,15.714,0.308,163.165,96.325,40.519,340.685,374.85
12,16.75,383.815,9.514,0.961,8.915,-2.209,10.78125,1.941,0.27975,0.722,0.9,0.357,100.5475,69.167,13.391,7.65,15.122,0.453,52,23.375,9.594,336.755,364.005
12,17.25,386.65,9.647,1.11275,3.777,-1.979,6.7155,1.6145,0.20575,0.60825,0.7065,0.30125,100.545,73.17,12.264,6.69,14.2875,0.55825,2.52525,0.01425,1.679,338.0375,357.9775
12,17.75,389.2475,9.248,1.11125,0.459,-0.804,5.877,1.5375,0.22675,0.5735,0.6935,0.2785,100.57,77.437,11.485,5.77,13.595,0.5285,0.8235,-0.714,1.999,330.9525,356.9475
12,18.25,389.185,9.394,1.212,-0.548,-0.17175,6.239,1.57,0.221,0.57375,0.68375,0.27575,100.59,78.7825,10.862,5.135,12.98075,0.519,0.80575,-0.62675,2.39825,333.765,354.3
12,18.75,389.8525,9.82,1.566,-1.815,-0.439,7.74,1.66075,0.2165,0.576,0.711,0.2895,100.615,81.30675,10.343,4.8425,12.347,0.5055,0.79825,-0.319,2.48425,333.2975,351.8475
12,19.25,391.41,10.067,1.545,-3.057,-0.434,5.592,1.64,0.227,0.6345,0.7345,0.30975,100.63,82.097,10.33625,4.4625,11.4835,0.467,0.82075,-0.2735,2.66125,334,350.51
12,19.75,391.655,9.62325,1.734,-2.935,-0.337,5.7625,1.59725,0.21975,0.55425,0.6805,0.2825,100.63,84.27925,9.971,4.2775,11.31,0.4945,0.807,-0.21225,2.55175,331.75,351.0375
12,20.25,392.025,9.482,1.4165,-2.896,-0.44775,6.04325,1.579,0.226,0.5525,0.6835,0.29225,100.665,85.64925,9.7165,3.99,11.01225,0.4755,0.812,-0.27375,2.5315,330.75,351.5475
12,20.75,392.8625,9.383,1.368,-3.283,-0.44325,7.126,1.6145,0.26125,0.5745,0.7195,0.285,100.68,87.362,9.4675,3.955,10.96025,0.50675,0.68325,-0.29275,2.65,331.48,348.2925
12,21.25,393.885,9.0795,1.58925,-3.489,-0.39925,6.3845,1.551,0.2565,0.5865,0.7165,0.306,100.685,89.303,9.292,3.8675,10.6245,0.5375,0.68525,-0.2365,2.5795,331.6075,347.8375
12,21.75,395.125,9.414,1.587,-3.915,-0.714,7.04,1.622,0.255,0.601,0.748,0.314,100.69,89.4675,9.1075,3.7725,10.488,0.51,0,-0.13125,2.61775,332.64,347.45
12,22.25,394.77,9.1815,1.66625,-3.413,-0.787,6.594,1.631,0.261,0.59125,0.7285,0.294,100.685,89.6385,8.5365,3.55,10.3095,0.49125,0,-0.21475,2.59825,334.83,346.6175
12,22.75,394.0025,8.82875,1.69725,-3.299,-1.1645,8.1845,1.637,0.2505,0.5805,0.7275,0.3105,100.69,90.1905,8.137,3.445,9.881,0.5075,0,-0.13125,2.52075,334.705,346.3775
12,23.25,394.865,9.026,1.841,-3.367,-1.37275,8.969,1.637,0.237,0.6,0.69875,0.30375,100.68,92.693,8.192,3.385,9.484,0.5415,0,-0.0925,2.392,333.015,347.695
12,23.75,395.4,9.07,1.77975,-2.854,-0.3475,8.217,1.663,0.23,0.6065,0.71325,0.316,100.665,92.43125,8.13675,3.34,9.4305,0.55025,0,-0.0845,2.5365,332.0375,349.39
